"recipe_id","recipe_name","unit_g","calories_kcal","protein_g","fat_g","saturated_fat_g","carbohydrate_g","dietary_fiber_g","sugar_g","vitamin_c_mg","vitamin_a_ug","vitamin_e_mg","vitamin_b1_mg","vitamin_b2_mg","vitamin_b6_mg","vitamin_b12_ug","sodium_mg","potassium_mg","calcium_mg","magnesium_mg","iron_mg","zinc_mg","phosphorus_mg","nicotinin_mg","folate_ug","alpha_carotene_ug","beta_carotene_ug","water_g","ash_g"
33235,綠豆枝仔冰,690,1863.85,1.78,0.36,0.12,482.64,2.52,477.84,28.9,21.1,0.1,0.19,0.1,0.36,0.0,5.32,389.42,34.08,29.28,0.79,1.06,25.75,0.48,26.93,0.0,42.19,204.41,0.82
33236,益智天麻魚,123,158.97,4.19,0.5,0.13,41.34,10.98,22.69,9.83,64.81,0.57,0.07,0.13,0.29,0.0,277.4,520.95,103.37,69.96,6.69,1.15,121.68,1.41,92.92,0.0,129.58,75.08,1.83
33237,滋補養生海鮮湯,432,256.04,27.06,5.64,0.84,34.24,7.17,3.72,18.74,298.63,2.58,0.05,3.09,0.13,153.0,3180.79,3487.33,431.82,199.02,28.08,4.0,402.9,4.06,101.96,30.0,504.26,348.34,16.69
33238,參耆百合燴里肌肉,457,561.99,36.47,1.44,0.06,107.95,13.51,24.96,76.75,643.75,3.05,0.03,0.08,1.24,0.0,583.37,1623.15,113.59,140.07,9.66,3.92,467.54,15.14,131.16,20.0,1265.45,306.22,5.44
33239,花旗冬瓜盅,337,592.53,42.95,33.73,14.06,27.3,5.51,2.64,3.7,18.5,0.05,1.53,0.06,0.09,2.5,1066.95,2155.29,90.78,68.93,5.32,5.31,471.93,8.79,69.46,0.0,0.0,226.2,6.82
33240,墨魚燉飯,1360,1170.26,87.34,30.17,17.22,162.57,10.56,8.82,62.64,257.48,11.52,0.42,0.22,1.28,9.3,14736.36,1559.52,271.65,290.67,11.4,7.17,1246.83,4.96,140.95,0.0,0.5,1038.34,40.75
33241,小魚花生,22,33.35,0.93,0.0,0.0,7.1,0.0,5.1,0.0,0.1,0.0,0.0,0.01,0.07,0.05,795.56,48.65,2.61,13.59,0.27,0.08,10.26,0.22,3.54,0.0,0.0,12.48,1.89
33242,砂鍋牛腩,2166,2448.46,256.58,129.13,63.39,58.82,14.7,33.21,117.08,18696.4,6.78,1.56,2.74,11.01,37.92,3525.97,7215.3,310.17,369.17,42.96,48.5,2161.94,53.03,259.21,6945.99,33823.88,1696.96,24.71
33243,蛋黃蝦子,20,44.65,3.05,0.75,0.25,8.25,2.05,0.15,7.7,627.0,0.5,0.05,0.15,0.1,5.25,896.15,167.7,19.55,19.5,0.9,0.25,55.0,0.7,51.2,2.5,1251.35,5.25,2.7
33244,鹹蚋仔,332,393.64,21.47,0.77,0.54,90.53,13.09,10.77,32.61,132.95,1.31,0.54,0.2,3.02,0.0,762.83,1359.7,35.41,71.0,3.66,2.58,428.81,2.03,142.31,2.5,264.65,214.96,4.8
33245,巴斯克烤牛排,950,1822.4,81.65,150.05,65.8,37.2,8.7,11.35,154.85,1235.9,3.95,0.0,0.0,0.4,15.0,1233.45,3499.15,141.3,152.35,13.2,30.4,863.75,16.45,84.95,10.05,2308.7,684.7,10.45
33246,杏仁焦糖巧克力,530,2378.5,75.6,134.4,11.2,264.6,16.8,161.2,0.0,0.0,56.0,0.0,2.8,0.0,0.0,58.5,1901.8,778.4,831.2,8.4,9.4,1346.8,8.4,140.0,0.0,0.0,47.0,8.4
33247,香橙海鮮沙拉,825,1250.67,58.53,103.93,17.11,25.08,6.83,6.01,58.87,2221.48,27.86,0.23,0.29,0.35,6.36,792.48,1786.99,470.39,205.31,13.63,4.4,719.49,3.4,138.1,1.0,4441.98,630.69,8.75
33248,古早味台南鼎邊銼,120,125.25,6.19,5.45,0.78,22.14,13.91,0.6,13.76,276.74,4.03,0.0,0.51,0.24,15.3,166.69,490.92,119.19,73.55,6.27,1.54,144.46,1.69,59.6,16.0,537.97,84.14,2.3
33249,香酥豆腐餅,575,595.85,41.45,21.65,7.15,56.85,6.05,8.65,44.35,30.35,6.25,1.0,0.0,0.05,1.05,1016.4,2885.25,348.7,160.0,8.1,7.2,562.25,9.2,119.25,0.0,2.25,444.9,10.2
33250,油燜苦瓜,555,269.55,13.0,6.35,0.95,49.55,15.9,10.95,192.0,421.45,8.65,0.0,0.0,1.15,0.0,3458.4,1388.75,115.05,113.55,3.9,0.75,272.3,0.9,303.95,7.5,839.25,472.0,14.1
33251,木瓜燉銀耳,260,124.6,2.5,0.22,0.0,32.82,4.07,20.55,145.68,498.6,0.85,0.07,0.07,0.23,0.0,23.73,501.0,62.9,48.3,0.75,0.65,60.37,1.22,121.35,0.0,997.25,223.25,1.2
33252,烤麵包布丁,399,447.71,20.44,17.47,7.19,57.77,1.58,46.18,2.84,256.89,2.37,0.14,0.56,0.17,2.67,269.62,504.26,223.44,38.36,2.39,1.92,371.2,0.45,84.36,0.0,14.19,301.97,3.07
33253,馬鈴薯土司黃金餃,475,672.39,12.25,31.17,7.29,85.42,6.43,14.15,77.89,34.67,9.76,0.14,0.04,0.15,0.22,508.77,1471.83,52.48,104.3,3.58,4.22,265.17,8.21,73.21,0.9,35.55,341.55,4.81
33254,和風燉洋芋,1476,3513.57,474.86,38.24,16.74,311.54,22.06,213.03,117.0,198.0,14.64,0.68,5.56,2.78,211.86,2030.26,12554.82,874.45,786.18,95.34,20.38,4749.07,160.7,195.54,0.0,0.0,613.02,38.42
33255,蘑菇濃湯,615,1836.5,18.65,162.65,112.2,89.4,9.2,24.05,3.3,1600.9,6.5,0.0,0.0,0.05,1.5,1604.2,2144.3,238.75,85.65,4.7,2.45,379.55,7.9,111.15,0.0,14.85,336.0,10.4
33256,洋芋濃湯,870,1130.13,18.07,54.18,37.51,145.74,7.6,23.82,117.56,535.8,1.86,0.42,0.48,0.9,1.04,293.99,2667.96,188.71,142.68,1.96,4.85,433.2,9.96,110.55,0.0,6.84,645.1,7.03
33257,粉圓鬆餅,240,523.25,16.99,8.67,3.08,94.5,2.0,12.03,5.79,120.57,2.0,0.05,0.27,0.06,1.17,104.67,325.67,105.8,39.25,2.06,1.73,235.43,1.07,77.66,0.0,3.5,118.36,1.19
33258,菠菜蛋皮卷,363,151.57,15.38,7.73,2.11,8.71,7.35,0.13,36.39,5933.47,5.23,0.13,0.37,0.14,3.62,219.64,1708.06,278.95,221.23,10.83,4.03,296.36,0.63,287.29,0.0,11686.03,324.27,3.91
33259,時蔬釀絲瓜,1115,966.8,41.3,45.72,8.4,110.98,19.17,14.45,33.85,1257.4,19.0,0.26,0.43,0.79,0.06,1792.86,1392.62,632.0,164.94,13.75,3.76,812.26,4.32,277.77,463.0,2274.0,906.24,10.83
33260,蘿蔔排骨酥湯,1485,1549.0,126.26,94.16,37.32,48.63,10.17,26.85,118.71,326.92,2.97,4.29,1.55,1.27,5.15,800.48,3001.03,411.66,210.08,12.05,17.96,1470.87,28.5,169.43,22.7,353.45,1210.29,9.35
33262,炸蝦天婦羅,540,759.9,55.36,7.94,2.28,115.03,3.0,0.0,7.52,98.66,5.77,0.27,0.33,0.69,6.17,1610.66,281.42,123.88,72.07,4.11,4.96,1317.74,3.7,166.98,0.0,0.0,355.74,4.4
33263,櫻花蝦釜飯,345,624.7,19.55,3.3,0.0,129.05,1.9,0.3,0.8,6.2,0.05,0.0,0.0,0.0,0.0,8052.9,323.4,20.65,66.25,5.6,1.7,272.7,3.4,37.3,0.0,12.45,171.7,19.95
33264,海老明太子焗烤,5,11.35,2.3,0.2,0.05,1.6,1.35,0.0,0.0,493.35,0.15,0.05,0.15,0.05,5.25,19.35,133.75,14.9,16.8,0.7,0.15,43.15,0.5,46.15,0.0,986.7,0.45,0.45
33265,水牛起士番茄沙拉,195,174.42,2.46,15.48,2.61,9.75,3.59,3.67,20.02,914.86,4.05,0.06,0.11,0.25,0.0,921.34,1795.05,50.24,39.5,3.82,0.7,79.71,0.78,4.9,0.87,1829.32,161.01,6.24
33266,香煎鰈魚佐櫛瓜,705,184.0,13.73,6.82,1.5,26.05,8.45,0.4,133.62,1251.3,7.49,0.38,0.38,0.75,0.0,1149.17,3845.75,136.9,128.71,5.55,4.62,365.72,3.21,9.35,0.1,2502.7,646.99,11.39
33267,紅棗米糕,405,1359.32,25.81,3.0,0.0,307.71,7.8,40.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,15.56,681.99,52.09,96.29,1.23,3.0,288.56,4.2,54.0,0.0,0.0,64.87,0.61
33268,梅肉炸肉餅,262,670.33,35.86,23.44,6.43,80.22,3.95,1.72,4.76,114.89,4.21,0.85,0.27,0.12,1.27,1175.63,1797.24,88.28,82.24,6.38,4.27,389.2,5.22,95.07,0.0,15.18,117.17,7.43
33269,濃湯螺旋麵,410,165.5,5.46,0.36,0.08,39.76,6.53,14.31,49.37,1417.83,1.96,0.11,0.04,0.36,0.0,933.75,2303.62,97.16,72.99,4.06,1.46,142.54,2.35,45.65,228.1,2721.88,356.96,7.56
33270,木須肉,629,433.85,30.71,15.18,5.22,51.22,5.93,13.91,33.32,381.76,3.45,0.36,0.96,1.34,1.41,1913.78,2396.19,147.6,77.61,9.05,3.79,517.59,1.49,176.19,164.5,138.44,521.93,9.98
33271,蜜檸優格布丁,135,128.35,8.49,5.67,1.68,11.4,0.8,5.68,0.34,90.47,1.8,0.05,0.27,0.06,0.47,83.47,137.17,34.2,17.45,1.06,0.73,122.33,0.07,59.06,0.0,0.0,108.96,0.49
33272,養樂多小餐包,332,595.18,16.83,9.2,5.6,110.31,2.72,0.0,6.0,78.66,1.5,0.0,0.47,0.0,0.0,166.48,314.42,59.31,44.18,1.8,1.41,140.79,2.74,60.8,0.0,0.11,193.48,2.17
33273,檸檬塔,150,400.25,7.23,21.01,12.92,48.49,0.06,45.41,12.58,247.67,1.7,0.05,0.27,0.08,0.47,140.66,115.25,31.96,9.33,1.06,0.83,111.23,0.19,36.66,0.0,0.0,72.51,0.79
33274,麝香葡萄生乳酪塔,200,464.7,10.22,36.26,26.01,28.32,1.81,22.27,71.24,403.84,1.78,0.0,0.02,0.1,0.02,898.46,245.09,325.95,27.05,0.88,1.71,247.15,0.94,87.42,0.0,103.6,121.92,3.28
33275,黑巧克力蛋糕,289,1083.91,27.16,95.54,61.42,38.06,9.32,5.0,0.8,975.48,7.58,0.0,0.5,0.36,1.5,492.07,2205.36,164.58,184.52,7.7,4.32,613.8,0.88,100.08,5.4,16.2,123.06,6.42
33276,蘭姆瑪德蓮,341,1201.74,26.7,64.46,40.62,135.74,2.75,78.0,4.62,719.1,5.1,0.0,1.78,0.0,1.22,389.4,381.66,82.89,42.92,3.65,2.3,393.94,1.67,112.0,0.0,0.46,111.84,2.68
33277,南瓜糙米粥,260,450.03,8.42,1.35,0.37,99.12,1.47,0.15,3.61,7.75,0.15,0.1,0.02,0.14,0.05,925.57,1458.08,24.71,22.91,0.71,1.91,114.05,1.57,24.05,0.0,13.45,146.04,5.17
33278,茄汁培根湯粥,325,684.91,17.32,22.38,8.25,103.67,3.77,1.52,33.84,244.69,0.8,0.31,0.2,0.39,0.44,373.19,396.66,24.76,49.49,3.49,2.94,265.64,4.73,35.46,22.85,455.35,179.41,2.49
33279,蔥蒜椒鹽蝦,2290,1031.82,217.11,6.59,2.71,33.42,2.87,0.32,5.86,12.3,20.29,1.38,1.35,4.04,33.48,10488.33,1928.58,488.76,191.94,12.29,16.73,6595.13,13.41,429.26,0.0,8.27,2002.52,30.22
33280,番茄老酒燴牛肉,600,483.28,34.47,14.81,6.68,57.25,8.35,12.11,79.72,628.79,2.29,0.24,0.1,2.02,3.6,992.24,3427.76,115.08,124.33,7.11,7.59,403.22,10.13,75.64,0.0,1248.09,484.86,9.83
33281,雞肉蔬菜燕麥,85,144.45,8.04,10.47,2.58,5.8,1.5,0.53,2.64,404.77,3.25,0.05,0.27,0.11,0.52,1010.27,1412.92,63.3,30.7,3.96,0.88,121.78,0.37,41.11,115.75,567.5,55.01,5.74
33282,豆腐蒸絞肉,72,151.0,11.51,9.0,3.0,5.81,0.15,1.26,4.2,193.9,0.0,0.6,0.0,0.0,0.6,38.74,207.29,10.46,13.79,0.7,1.9,127.8,3.15,1.82,22.7,351.2,46.67,0.66
33283,蒸茄子,370,149.43,5.77,5.12,0.75,24.49,5.47,2.57,9.34,181.3,2.48,0.16,0.18,0.45,0.0,1226.87,866.01,41.87,61.03,2.01,2.81,127.25,2.71,9.97,22.7,351.2,329.69,4.83
33284,燒酒蝦,132,194.75,14.59,9.91,3.68,16.19,6.2,4.27,22.46,1167.03,0.06,0.64,0.13,0.15,0.6,50.92,477.7,57.6,57.69,4.06,1.62,194.69,3.11,53.26,337.83,2154.42,90.46,1.47
33285,咖哩金瓜丸子,1140,945.53,42.5,21.7,6.2,156.41,27.61,5.0,66.6,761.6,23.74,1.29,0.18,1.46,1.2,372.87,5180.7,209.09,185.68,18.72,7.44,846.1,14.33,128.11,279.2,1333.6,908.69,13.3
33286,墨西哥雞肉烤餅（影片）,430,884.59,38.06,9.89,5.6,164.86,8.72,4.0,4.05,110.95,0.83,0.28,0.06,0.05,0.0,3052.45,1756.16,275.21,110.25,5.37,2.27,429.46,4.64,64.02,0.6,76.55,205.18,12.36
33287,丁香花生（影片）,136,518.65,9.28,41.56,7.08,33.78,5.43,4.64,55.69,202.84,17.71,0.33,0.03,0.4,0.0,929.94,1677.23,59.87,87.33,2.8,1.97,181.47,4.96,82.76,3.0,404.2,45.39,6.04
33288,酸辣湯（影片）,456,596.49,32.13,24.13,5.99,65.24,7.32,5.86,11.76,4827.37,7.08,0.61,0.41,1.59,0.98,2436.27,1525.08,164.13,89.94,23.15,3.81,418.93,3.61,114.61,1736.5,8556.88,326.8,8.26
33289,鮮拌蜆肉 (影片),230,150.1,4.7,7.85,1.28,19.3,4.86,4.61,34.18,281.19,5.28,0.08,0.13,0.48,0.0,616.52,1257.28,188.44,69.03,4.17,2.82,184.77,1.16,87.83,1.5,561.63,195.68,2.93
33290,番茄魚片,405,278.99,38.17,0.38,0.08,33.73,5.44,3.37,26.69,3050.98,6.27,0.18,0.15,1.29,0.31,1532.59,2494.56,159.91,111.64,7.94,1.86,418.75,20.17,28.43,7.5,6095.14,322.85,10.4
33291,香辣大蝦（影片）,341,379.62,55.16,6.73,1.37,25.43,1.93,0.43,18.08,232.04,11.51,0.25,0.25,0.3,6.12,1142.73,602.53,28.47,58.96,1.73,4.31,643.2,11.4,17.18,3.0,462.64,248.9,5.47
33292,馬鈴薯燉肉（影片）,665,719.78,54.35,35.06,12.5,44.06,8.08,15.58,46.48,6281.0,0.25,2.5,0.15,2.62,2.56,200.55,2100.23,93.39,106.15,3.36,7.72,511.65,19.83,86.48,2315.0,11336.25,523.36,5.64
33293,肉末蒸魚 (影片),2608,2847.33,448.62,96.23,32.73,46.92,3.7,2.46,59.93,546.01,21.13,1.5,0.56,7.73,36.5,2265.72,8279.66,359.68,674.01,4.36,15.91,4286.71,77.28,285.5,5.0,733.36,1987.24,28.48
33294,客家小炒 (影片),1938,2446.96,196.72,118.47,34.78,167.99,34.3,20.14,124.31,1146.48,30.86,6.64,0.97,10.28,6.9,2585.64,7571.52,1395.88,524.48,34.32,27.41,2488.44,39.03,442.25,3.13,2131.06,1426.24,23.65
33295,柑橘莎莎嫩煎雞肉（影片）,360,323.51,63.62,2.57,0.96,8.5,2.0,2.3,12.37,112.35,1.59,0.36,0.22,1.19,1.2,1062.15,2286.2,50.15,107.35,4.17,1.17,650.5,23.06,4.4,10.0,169.05,281.1,8.18
33296,蒜泥白肉 (影片),640,1699.26,65.42,147.62,54.47,26.76,6.42,1.24,21.67,568.24,11.55,4.06,0.15,0.53,4.0,1667.15,1784.54,196.78,137.35,7.8,9.4,667.53,18.31,40.68,9.67,939.7,390.86,9.3
33297,番茄菠菜烤蛋,315,272.71,19.29,13.62,6.07,20.84,3.44,3.69,22.09,1193.72,3.33,0.18,0.62,0.32,1.0,1327.83,1921.44,201.49,68.6,6.54,2.68,335.75,0.77,95.88,0.0,1955.75,253.29,7.71
33298,無麩質食譜 | 香辣蕎麥麵沙拉,45,93.91,3.13,7.08,1.51,6.69,1.43,1.27,9.05,157.73,2.54,0.1,0.03,0.15,0.0,250.66,140.49,11.06,42.72,1.21,0.94,92.2,0.38,15.97,2.98,314.04,27.02,1.14
33299,無麩質食譜 | 牛肉香蔥拌飯,233,527.44,30.98,28.52,13.5,36.13,0.12,30.13,0.88,23.3,1.5,0.0,0.04,0.3,4.5,1604.59,549.84,10.58,43.56,3.68,6.16,253.4,5.98,23.5,0.0,1.6,132.63,4.76
33300,無麩質食譜 | 豆腐番茄義大利肉醬麵,451,113.82,8.44,0.46,0.04,25.59,7.02,1.92,113.51,3480.88,5.79,0.25,0.23,0.69,0.0,2932.18,5448.78,132.78,95.24,6.08,1.91,223.25,1.76,12.32,3.0,6961.31,398.13,18.43
33301,抹茶湯圓鮮奶栗子甜湯,155,565.73,5.46,0.18,0.06,135.67,3.01,50.0,0.0,0.0,0.02,0.01,0.01,0.07,0.0,21.95,68.74,70.63,39.71,3.77,1.1,52.22,0.11,63.04,0.0,0.0,13.39,0.3
33302,梁幼祥私房珍珠丸子,394,1180.86,27.36,7.6,1.49,247.66,4.51,6.08,15.11,52.48,3.95,0.38,0.15,0.52,0.0,1142.99,714.46,89.57,123.13,5.32,3.45,316.34,4.45,85.77,0.0,104.91,106.93,4.0
33303,義式番茄香料炊飯,324,541.0,15.64,3.35,1.03,118.0,11.51,3.72,19.24,791.55,5.32,0.11,0.26,0.62,0.0,601.92,1504.13,147.86,137.21,11.66,2.52,246.21,3.97,48.23,0.0,1583.14,179.99,6.03
33304,冰糖醬鴨,290,366.02,20.0,1.0,0.3,78.73,16.4,20.2,0.2,60.2,1.8,0.02,0.26,2.33,0.0,11997.92,1144.04,211.75,156.67,10.05,1.35,317.26,2.38,107.5,0.0,120.4,164.12,26.18
33305,編織蘋果派,871,1921.07,27.16,87.92,58.0,267.68,11.78,101.32,24.44,906.72,6.63,0.15,0.15,0.27,0.59,891.11,1654.08,123.15,81.33,4.23,4.54,342.59,2.32,120.04,0.0,46.8,480.73,5.52
33306,綠茶戚風蛋糕,467,1448.41,30.17,58.73,12.84,205.7,2.22,131.93,4.56,339.33,10.83,0.15,1.32,0.21,2.26,246.64,454.74,156.61,48.85,4.66,3.33,487.12,1.59,134.35,0.4,61.74,169.75,2.13
33307,泡菜煨蔬菜豬肉,1775,670.13,91.63,4.82,0.0,77.94,18.2,41.72,482.37,513.62,4.04,0.42,0.26,5.24,0.0,796.65,3812.87,696.82,263.17,10.09,7.58,1087.11,34.07,309.45,0.0,991.25,1594.22,12.39
33308,肉蛋飯糰,372,612.81,22.56,10.39,3.49,106.64,2.63,0.16,2.95,182.08,2.13,0.15,0.59,0.45,0.94,1373.15,960.01,79.73,59.19,5.57,3.23,323.92,1.64,103.5,0.0,2.27,227.46,5.48
33309,麻油腰花松阪肉,125,558.55,0.6,60.5,9.2,5.3,0.8,0.3,5.8,316.45,25.2,0.0,0.0,0.0,0.0,886.7,156.4,10.3,8.95,0.15,0.05,19.6,0.55,4.2,115.75,573.7,55.8,2.75
33310,泰式鮮魚卷,1655,1570.3,310.19,22.31,6.42,26.48,1.15,5.25,27.5,1665.77,13.88,1.56,2.16,3.28,22.95,1442.18,5771.38,280.37,479.38,6.33,10.0,3558.66,60.87,131.93,25.2,616.85,1277.35,18.52
33311,鼓汁排骨便當,350,691.57,58.94,44.19,17.87,11.13,1.37,0.46,12.07,166.65,1.41,2.08,0.62,0.56,2.34,1334.17,2417.33,109.97,69.78,4.3,7.76,653.65,13.86,12.76,2.5,278.11,228.93,8.61
33312,台南擔仔麵,705,1360.25,71.19,19.45,3.07,233.34,9.61,0.2,12.16,420.86,8.25,0.12,0.11,1.2,0.92,2276.43,1256.96,137.73,160.35,8.31,5.54,952.58,13.97,258.84,0.0,837.77,372.43,8.62
33313,干貝腰果沙拉佐紅酒老醋,380,1121.26,63.43,38.14,8.51,146.85,5.0,106.6,1.55,20.17,5.17,0.89,0.06,0.29,3.51,3413.93,2773.65,134.95,363.81,10.84,9.35,1062.11,5.1,89.84,0.0,35.85,115.28,15.55
33314,辣味茄醬炸雞腿沙拉,756,1831.48,60.68,145.57,29.4,74.69,7.52,1.53,202.54,391.72,32.64,0.45,0.87,1.04,2.12,1625.92,2655.98,180.02,127.06,9.69,7.06,675.14,14.98,98.66,24.65,397.61,465.4,10.3
33315,蝦仁生菜櫻桃沙拉,190,319.15,23.1,20.5,3.25,10.75,0.5,5.8,4.5,137.9,10.6,0.1,0.1,0.05,2.55,1367.2,1512.8,37.55,25.0,1.0,2.0,268.45,4.6,18.3,0.0,253.9,129.35,6.3
33316,起司炸豬排,665,1335.25,114.73,32.79,16.51,148.1,10.8,4.46,7.18,446.79,3.95,0.2,0.89,3.42,1.24,1830.34,1423.64,660.4,276.3,23.77,7.86,1328.41,31.74,188.82,0.0,146.3,365.17,10.48
33317,皇家主廚水果沙拉,458,272.89,4.32,2.07,0.17,65.14,4.63,46.65,69.58,879.11,4.17,0.06,0.07,0.25,0.0,16.5,515.47,44.83,40.16,0.28,0.4,79.58,0.59,96.17,0.0,1758.3,384.95,0.87
33318,海南雞飯,423,773.76,44.41,24.5,6.2,92.05,5.65,0.47,20.15,360.1,13.45,0.0,0.0,0.45,2.0,4608.72,3783.21,104.75,118.73,6.22,5.35,469.59,11.05,52.22,5.5,588.35,241.34,19.98
33319,印尼風味炒飯,763,762.45,62.35,24.27,15.19,80.72,10.82,7.82,88.89,2270.15,7.46,0.09,0.03,0.92,1.9,4208.98,1782.74,338.69,214.27,9.58,4.31,773.11,15.37,136.43,15.0,4141.2,583.16,15.11
33320,印度辣味蝦飯,894,1569.64,52.94,14.51,5.71,433.49,233.84,8.18,40.97,2397.72,39.32,0.07,0.36,1.36,4.4,1008.79,3409.54,4359.49,417.37,93.87,9.44,1035.86,8.01,80.02,176.72,4706.96,371.3,20.44
33321,義大利海鮮燉飯,265,656.6,32.45,16.45,2.7,96.85,4.7,0.85,4.55,18.55,4.95,0.1,0.0,0.1,2.2,1971.4,1880.4,85.15,121.7,4.3,3.5,488.8,4.65,81.3,0.15,35.7,109.05,9.1
33322,五香豬肉片,520,462.92,78.78,5.86,0.36,33.46,19.74,5.16,18.62,167.36,24.06,0.04,0.06,3.38,0.0,2043.02,4844.28,323.64,210.0,15.66,5.86,835.18,36.88,133.3,18.9,289.12,392.06,15.82
33323,麻婆豆腐,295,193.9,9.69,9.18,1.49,21.41,5.52,3.29,19.38,185.99,7.46,0.18,0.17,0.38,0.0,524.19,1083.38,180.08,116.64,7.44,2.73,225.83,1.01,84.28,10.34,366.77,251.68,3.0
33324,小魚乾炒豆干,414,615.9,87.16,17.36,3.41,35.04,7.98,7.75,213.29,357.11,15.3,0.43,0.32,1.38,2.91,4431.32,1754.98,471.73,246.29,12.06,9.61,1185.61,7.71,70.73,3.0,708.32,256.59,17.81
33325,筍干炒肉絲,218,433.71,31.39,22.22,8.18,24.97,0.91,5.23,11.65,191.94,1.06,0.97,0.33,0.95,1.24,1589.64,661.84,22.32,52.4,2.15,4.23,368.59,7.83,22.11,3.0,317.59,137.0,4.74
33326,蒜泥絲瓜,56,57.93,0.75,5.13,0.8,3.51,1.55,1.26,15.52,209.27,3.0,0.03,0.04,0.12,0.0,918.69,1591.47,61.19,17.61,1.19,0.66,42.04,0.35,20.48,3.0,417.05,41.51,5.08
33327,脆椒蠶豆,215,228.22,4.82,15.86,2.69,21.5,5.2,6.62,224.19,443.19,10.96,0.19,0.1,0.48,0.0,881.04,429.94,25.2,51.65,1.23,1.06,111.22,2.7,37.53,22.37,873.84,169.44,3.39
33328,韓式味噌小黃瓜,630,143.22,5.48,3.35,0.4,26.03,3.73,18.97,43.79,201.24,1.39,0.11,0.12,0.22,0.0,272.54,755.98,91.42,72.92,8.28,1.48,136.29,1.32,33.53,300.0,252.48,592.6,2.6
33329,【微波爐上菜】鹽斧燒鱸魚,811,355.56,60.07,3.0,0.0,19.25,0.18,0.36,3.3,642.9,3.0,0.0,0.0,0.0,3.0,91896.5,131178.67,1497.91,313.95,20.03,3.0,1053.3,12.0,21.96,138.9,676.44,245.61,483.07
33330,高升排骨,700,1351.66,99.99,87.74,27.84,23.23,0.55,0.05,5.05,83.66,3.84,5.05,0.1,5.7,5.0,3396.06,2019.59,32.99,128.91,7.75,10.47,744.16,34.47,30.13,2.05,26.29,471.42,12.61
33331,泰式涼拌米粉,380,400.42,27.82,13.04,2.93,52.5,6.9,34.1,48.27,852.71,8.07,0.45,0.21,0.87,2.39,5548.54,781.94,131.72,216.46,3.48,3.47,544.91,7.55,185.09,8.25,1698.14,270.37,16.16
33332,乾炒河粉,514,399.46,35.02,18.4,6.36,31.81,10.03,4.12,42.83,4565.78,5.77,0.71,0.74,1.21,1.09,1991.96,2064.27,233.36,130.83,8.67,4.41,461.03,5.35,468.8,1371.0,8233.07,419.82,9.63
33333,咖哩粉絲,569,1714.2,24.4,19.16,6.31,365.7,11.8,5.82,6.27,69.88,15.06,0.77,0.33,0.6,0.93,1106.2,2165.35,178.73,106.0,19.22,4.27,498.58,6.72,30.4,4.72,88.81,153.44,8.04
33334,番茄香草燉嫩雞,941,818.86,59.94,34.73,10.13,69.16,11.16,18.86,102.84,2420.99,8.9,0.62,0.77,1.6,1.65,1249.55,3975.91,214.31,166.76,8.21,8.79,716.69,18.96,80.43,4.5,4647.37,765.64,11.86
33335,旺來雞腿肉,820,1481.3,76.78,49.08,13.69,181.8,3.15,123.71,61.27,567.81,13.85,0.11,0.32,0.32,4.47,2201.11,2843.63,127.05,133.43,9.24,9.2,808.52,17.74,87.13,1.14,698.16,499.48,12.55
33336,鮮味絲瓜飯（影片）,1045,1075.45,58.17,21.87,4.73,164.76,7.11,5.33,21.65,619.09,9.75,0.43,0.65,1.02,11.22,2611.27,2133.04,154.37,125.47,5.05,6.05,1314.95,6.23,273.39,0.0,1053.17,788.74,11.49
33337,冰火波蘿豬扒包 (影片),293,501.95,17.67,43.48,26.5,11.69,2.37,5.25,14.53,1094.8,2.0,0.86,0.1,0.97,0.8,184.27,765.53,58.75,41.65,2.63,2.07,169.49,5.42,89.89,40.5,1518.2,217.1,2.3
33338,洋芋片雞胸莎莎 (影片),265,702.98,8.27,44.86,14.79,69.0,6.72,2.63,124.29,377.54,20.43,0.17,0.11,0.62,0.01,1264.55,2226.29,76.09,94.38,5.76,0.64,165.61,3.04,29.6,5.0,673.91,134.21,7.7
33339,【微波爐上菜】蝦子奶油燒,604,1529.93,64.29,133.24,89.68,25.81,5.63,1.62,81.58,1431.46,13.29,0.0,0.15,0.48,8.43,2212.21,1619.04,385.84,186.97,11.83,6.25,814.33,7.77,67.85,4.8,343.67,371.65,10.71
33340,椒鹽皮蛋（影片）,491,709.06,47.16,28.49,9.62,75.32,6.69,1.56,18.09,495.03,6.83,0.09,0.71,0.59,4.15,2121.87,929.09,290.77,114.91,14.69,3.83,708.82,1.32,40.58,3.0,423.86,332.19,7.82
33341,春川辣炒雞 (影片),765,1153.78,103.42,71.87,20.44,20.0,4.1,8.75,45.78,410.3,27.41,0.71,1.08,2.05,3.3,2606.74,1927.51,111.46,165.07,8.35,11.84,1079.17,27.38,84.43,4.0,433.3,559.43,11.4
33342,鳳梨豆醬竹筍雞湯 (影片),1030,745.7,62.34,40.45,11.69,41.51,14.7,15.33,43.38,1963.95,11.57,0.75,1.05,1.4,1.71,1263.74,4177.7,130.94,158.06,11.31,11.9,801.8,16.74,60.67,694.5,3388.45,873.55,12.48
